snapshot_ts,pod_name,node_name,phase,start_time
1778559505,fusion-workload-1,node4,Succeeded,2026-05-12T04:18:12Z
1778559505,fusion-workload-2,node4,Running,2026-05-12T04:18:18Z
1778559535,fusion-workload-1,node4,Succeeded,2026-05-12T04:18:12Z
1778559535,fusion-workload-2,node4,Succeeded,2026-05-12T04:18:18Z
1778559535,fusion-workload-3,node4,Succeeded,2026-05-12T04:18:36Z
1778559565,fusion-workload-1,node4,Succeeded,2026-05-12T04:18:12Z
1778559565,fusion-workload-2,node4,Succeeded,2026-05-12T04:18:18Z
1778559565,fusion-workload-3,node4,Succeeded,2026-05-12T04:18:36Z
1778559565,fusion-workload-4,node3,Succeeded,2026-05-12T04:18:56Z
1778559565,fusion-workload-5,node4,Succeeded,2026-05-12T04:19:16Z
1778559595,fusion-workload-1,node4,Succeeded,2026-05-12T04:18:12Z
1778559595,fusion-workload-2,node4,Succeeded,2026-05-12T04:18:18Z
1778559595,fusion-workload-3,node4,Succeeded,2026-05-12T04:18:36Z
1778559595,fusion-workload-4,node3,Succeeded,2026-05-12T04:18:56Z
1778559595,fusion-workload-5,node4,Succeeded,2026-05-12T04:19:16Z
1778559595,fusion-workload-6,node1,Succeeded,2026-05-12T04:19:36Z
1778559625,fusion-workload-1,node4,Succeeded,2026-05-12T04:18:12Z
1778559625,fusion-workload-2,node4,Succeeded,2026-05-12T04:18:18Z
1778559625,fusion-workload-3,node4,Succeeded,2026-05-12T04:18:36Z
1778559625,fusion-workload-4,node3,Succeeded,2026-05-12T04:18:56Z
1778559625,fusion-workload-5,node4,Succeeded,2026-05-12T04:19:16Z
1778559625,fusion-workload-6,node1,Succeeded,2026-05-12T04:19:36Z
1778559625,fusion-workload-7,node4,Succeeded,2026-05-12T04:19:57Z
1778559625,fusion-workload-8,node4,Succeeded,2026-05-12T04:20:17Z
1778559655,fusion-workload-1,node4,Succeeded,2026-05-12T04:18:12Z
1778559655,fusion-workload-2,node4,Succeeded,2026-05-12T04:18:18Z
1778559655,fusion-workload-3,node4,Succeeded,2026-05-12T04:18:36Z
1778559655,fusion-workload-4,node3,Succeeded,2026-05-12T04:18:56Z
1778559655,fusion-workload-5,node4,Succeeded,2026-05-12T04:19:16Z
1778559655,fusion-workload-6,node1,Succeeded,2026-05-12T04:19:36Z
1778559655,fusion-workload-7,node4,Succeeded,2026-05-12T04:19:57Z
