deploy_ts,pod_name,workload_type,scheduler
1779077239.933638133,fusion-workload-1,fusion,dqn-scheduler
1779077260.167872990,fusion-workload-2,fusion,dqn-scheduler
1779077280.395875830,fusion-workload-3,fusion,dqn-scheduler
1779077300.617292279,fusion-workload-4,fusion,dqn-scheduler
1779077320.822436794,fusion-workload-5,fusion,dqn-scheduler
1779077341.061469515,fusion-workload-6,fusion,dqn-scheduler
1779077361.280999413,fusion-workload-7,fusion,dqn-scheduler
1779077381.537944243,fusion-workload-8,fusion,dqn-scheduler
1779077401.770362554,fusion-workload-9,fusion,dqn-scheduler
1779077422.008234978,fusion-workload-10,fusion,dqn-scheduler
1779077442.229961768,fusion-workload-11,fusion,dqn-scheduler
1779077462.452644995,fusion-workload-12,fusion,dqn-scheduler
1779077482.698680431,fusion-workload-13,fusion,dqn-scheduler
1779077502.925889019,fusion-workload-14,fusion,dqn-scheduler
1779077523.157276164,fusion-workload-15,fusion,dqn-scheduler
1779077543.383215059,fusion-workload-16,fusion,dqn-scheduler
1779077563.623209879,fusion-workload-17,fusion,dqn-scheduler
1779077583.849113530,fusion-workload-18,fusion,dqn-scheduler
1779077604.073113830,fusion-workload-19,fusion,dqn-scheduler
1779077624.419318748,fusion-workload-20,fusion,dqn-scheduler
1779077644.653016016,fusion-workload-21,fusion,dqn-scheduler
1779077664.875699395,fusion-workload-22,fusion,dqn-scheduler
1779077685.110107037,fusion-workload-23,fusion,dqn-scheduler
1779077705.339113382,fusion-workload-24,fusion,dqn-scheduler
1779077725.601977647,fusion-workload-25,fusion,dqn-scheduler
1779077745.833634339,fusion-workload-26,fusion,dqn-scheduler
1779077766.059216642,fusion-workload-27,fusion,dqn-scheduler
1779077786.301124316,fusion-workload-28,fusion,dqn-scheduler
1779077806.526225462,fusion-workload-29,fusion,dqn-scheduler
1779077826.824546881,fusion-workload-30,fusion,dqn-scheduler
1779077847.052924336,fusion-workload-31,fusion,dqn-scheduler
1779077867.299794884,fusion-workload-32,fusion,dqn-scheduler
1779077887.662037366,fusion-workload-33,fusion,dqn-scheduler
1779077907.904453297,fusion-workload-34,fusion,dqn-scheduler
1779077928.133745363,fusion-workload-35,fusion,dqn-scheduler
1779077948.382734175,fusion-workload-36,fusion,dqn-scheduler
1779077968.606615935,fusion-workload-37,fusion,dqn-scheduler
1779077988.856133422,fusion-workload-38,fusion,dqn-scheduler
1779078009.112372066,fusion-workload-39,fusion,dqn-scheduler
1779078029.395157782,fusion-workload-40,fusion,dqn-scheduler
1779078049.659997218,fusion-workload-41,fusion,dqn-scheduler
1779078069.924445502,fusion-workload-42,fusion,dqn-scheduler
1779078090.156458882,fusion-workload-43,fusion,dqn-scheduler
1779078110.397351465,fusion-workload-44,fusion,dqn-scheduler
1779078130.645559781,fusion-workload-45,fusion,dqn-scheduler
1779078150.876919581,fusion-workload-46,fusion,dqn-scheduler
1779078171.125186927,fusion-workload-47,fusion,dqn-scheduler
1779078191.367662542,fusion-workload-48,fusion,dqn-scheduler
1779078211.623380998,fusion-workload-49,fusion,dqn-scheduler
1779078231.881525005,fusion-workload-50,fusion,dqn-scheduler
1779078252.167359676,fusion-workload-51,fusion,dqn-scheduler
1779078272.417610913,fusion-workload-52,fusion,dqn-scheduler
1779078292.658284989,fusion-workload-53,fusion,dqn-scheduler
1779078312.879881167,fusion-workload-54,fusion,dqn-scheduler
1779078333.110191629,fusion-workload-55,fusion,dqn-scheduler
1779078353.353634766,fusion-workload-56,fusion,dqn-scheduler
1779078373.619426810,fusion-workload-57,fusion,dqn-scheduler
1779078393.859990667,fusion-workload-58,fusion,dqn-scheduler
1779078414.113022311,fusion-workload-59,fusion,dqn-scheduler
1779078434.362142214,fusion-workload-60,fusion,dqn-scheduler
1779078454.581455446,fusion-workload-61,fusion,dqn-scheduler
1779078474.860769411,fusion-workload-62,fusion,dqn-scheduler
1779078495.144998534,fusion-workload-63,fusion,dqn-scheduler
1779078515.383969822,fusion-workload-64,fusion,dqn-scheduler
1779078535.629436491,fusion-workload-65,fusion,dqn-scheduler
1779078555.861614581,fusion-workload-66,fusion,dqn-scheduler
1779078576.090739880,fusion-workload-67,fusion,dqn-scheduler
1779078596.322380493,fusion-workload-68,fusion,dqn-scheduler
1779078616.562696882,fusion-workload-69,fusion,dqn-scheduler
1779078636.867957093,fusion-workload-70,fusion,dqn-scheduler
1779078657.131554281,fusion-workload-71,fusion,dqn-scheduler
1779078677.362707964,fusion-workload-72,fusion,dqn-scheduler
1779078697.615391862,fusion-workload-73,fusion,dqn-scheduler
1779078717.856079030,fusion-workload-74,fusion,dqn-scheduler
