snapshot_ts,pod_name,node_name,phase,start_time
1778933373,fusion-workload-1,node4,Succeeded,2026-05-16T12:09:03Z
1778933373,fusion-workload-2,node4,Succeeded,2026-05-16T12:09:24Z
1778933403,fusion-workload-1,node4,Succeeded,2026-05-16T12:09:03Z
1778933403,fusion-workload-2,node4,Succeeded,2026-05-16T12:09:24Z
1778933403,fusion-workload-3,node4,Succeeded,2026-05-16T12:09:44Z
1778933433,fusion-v2-workload-5,node4,Succeeded,2026-05-16T12:10:24Z
1778933433,fusion-workload-1,node4,Succeeded,2026-05-16T12:09:03Z
1778933433,fusion-workload-2,node4,Succeeded,2026-05-16T12:09:24Z
1778933433,fusion-workload-3,node4,Succeeded,2026-05-16T12:09:44Z
1778933433,fusion-workload-4,node4,Succeeded,2026-05-16T12:10:04Z
1778933464,fusion-v2-workload-5,node4,Succeeded,2026-05-16T12:10:24Z
1778933464,fusion-workload-1,node4,Succeeded,2026-05-16T12:09:03Z
1778933464,fusion-workload-2,node4,Succeeded,2026-05-16T12:09:24Z
1778933464,fusion-workload-3,node4,Succeeded,2026-05-16T12:09:44Z
1778933464,fusion-workload-4,node4,Succeeded,2026-05-16T12:10:04Z
1778933464,mongo-workload-6,node4,Succeeded,2026-05-16T12:10:45Z
1778933494,fusion-v2-workload-5,node4,Succeeded,2026-05-16T12:10:24Z
1778933494,fusion-workload-1,node4,Succeeded,2026-05-16T12:09:03Z
1778933494,fusion-workload-2,node4,Succeeded,2026-05-16T12:09:24Z
1778933494,fusion-workload-3,node4,Succeeded,2026-05-16T12:09:44Z
1778933494,fusion-workload-4,node4,Succeeded,2026-05-16T12:10:04Z
1778933494,fusion-workload-8,node4,Succeeded,2026-05-16T12:11:25Z
1778933494,mongo-workload-6,node4,Succeeded,2026-05-16T12:10:45Z
1778933494,postgre-workload-7,node4,Succeeded,2026-05-16T12:11:05Z
1778933524,fusion-v2-workload-5,node4,Succeeded,2026-05-16T12:10:24Z
1778933524,fusion-workload-1,node4,Succeeded,2026-05-16T12:09:03Z
1778933524,fusion-workload-2,node4,Succeeded,2026-05-16T12:09:24Z
1778933524,fusion-workload-3,node4,Succeeded,2026-05-16T12:09:44Z
1778933524,fusion-workload-4,node4,Succeeded,2026-05-16T12:10:04Z
1778933524,fusion-workload-8,node4,Succeeded,2026-05-16T12:11:25Z
1778933524,fusion-workload-9,node4,Succeeded,2026-05-16T12:11:45Z
